target_variable,T2M_toc,QV2M_toc,TQL_toc,W2M_toc
1211.9588,28.80196533,0.019791229,0.043182373,14.40784107
1217.0874,28.95952759,0.019768352,0.038589478,13.42360602
1222.956,29.04378662,0.019714957,0.03755188,13.11902281
1224.6731,29.01070557,0.01969208,0.03327942,13.51694676
1204.4712,28.7781311,0.01976075,0.024429321,14.58969126
1164.6954,28.31011353,0.020043034,0.01928711,14.59348091
1173.4099,27.57784424,0.020310057,0.013710022,13.19787305
1264.8563,27.10408936,0.020325312,0.015716553,13.40010065
1257.4357,26.89483032,0.020279538,0.020889282,14.35003711
1272.2918,26.82363281,0.020325297,0.02519226,14.72668498
1221.5854,26.79445801,0.020432075,0.02935028,14.68308515
1163.4113,26.73140869,0.020515991,0.03866577,14.54822122
1091.5035,26.66881714,0.02053125,0.047454834,14.41958355
1052.9138,26.58468018,0.020409191,0.05088806,14.47013313
1025.7748,26.4999939,0.020210834,0.05014038,14.8073409
1000.8792,26.43004761,0.019966695,0.05038452,15.23472232
997.5864,26.33178101,0.019806467,0.050430298,15.02210971
1004.0976,26.23812256,0.019707272,0.04875183,14.45733235
1016.7657,26.32351074,0.01974542,0.045272827,14.11633105
1163.3375,26.9031311,0.019890415,0.045013428,16.23398992
1356.2614,27.45784912,0.019798933,0.04560852,18.39573885
1467.6391,28.00753174,0.019844728,0.043670654,18.61473142
1551.58,28.53920898,0.019867608,0.04270935,17.85756519
1563.179,28.92843018,0.019829454,0.04359436,16.71678098
1543.7782,29.12606201,0.019760795,0.046218872,15.47012343
1586.4391,29.25856934,0.0197303,0.044692993,14.42566368
1577.6306,29.27993164,0.019661672,0.040252686,13.52269241
1537.2755,29.20528564,0.019615892,0.038024902,12.82753672
1470.8695,29.01537476,0.019722702,0.028717041,12.34489981
1344.0512,28.63164673,0.020226218,0.023666382,11.02859688
1313.1488,27.98470459,0.020600002,0.025436401,9.609688436
1370.8399,27.5197998,0.0205847,0.02784729,9.743181585
1359.8957,27.2479187,0.020607553,0.030151367,9.918056667
1317.2421,27.10201416,0.020599898,0.03388977,10.59584938
1270.9836,26.98970947,0.020561734,0.04121399,11.93048361
1182.1218,26.87563477,0.020439632,0.050109863,13.26750856
1113.3025,26.77407227,0.020203093,0.06765747,12.39058478
1071.2234,26.66057739,0.020004723,0.084747314,11.59174976
1043.4721,26.53411255,0.01985215,0.078826904,11.23183262
1019.8007,26.40267334,0.019684333,0.06869507,11.13408872
1012.8346,26.28637085,0.019493645,0.06555176,10.46446141
1007.8706,26.18346558,0.019356344,0.07739258,9.73985776
1036.4972,26.24611816,0.019386873,0.087127686,9.487611202
1178.2781,26.77398071,0.019676799,0.09625244,10.3725154
1330.6884,27.28649292,0.01954711,0.10656738,12.21107442
1391.6069,27.55541382,0.019478459,0.120910645,12.43494603
1437.2975,27.83123169,0.01939455,0.12817383,11.70064649
1461.1841,28.19042358,0.019356402,0.13116455,11.03412889
1462.8814,28.43929443,0.01934114,0.1274414,11.18981024
1493.337,28.58974609,0.01936403,0.11868286,12.6001437
1498.7213,28.64718018,0.019386925,0.097473145,15.30575059
1476.2456,28.593927,0.019394532,0.07711792,16.77446346
1384.6049,28.39605103,0.019386886,0.09170532,15.49079005
1254.9925,28.04482422,0.019585239,0.11010742,12.08638641
1231.3435,27.43770752,0.019913295,0.10983276,8.905380341
1301.9189,27.07003174,0.01990566,0.1031189,8.490832301
1262.3048,26.87154541,0.019844621,0.09182739,9.347603941
1230.4343,26.69490967,0.019798804,0.09036255,9.807892805
1160.2442,26.55440674,0.019745363,0.097595215,9.830462328
1097.2786,26.40639648,0.019669058,0.10870361,9.461348994
1049.7364,26.26757202,0.019608013,0.13067627,9.417249112
997.1761,26.14989624,0.019592747,0.14764404,9.767312639
963.7023,26.0888916,0.019554595,0.1539917,9.885241727
957.101,26.04021606,0.019539336,0.16314697,9.520104131
949.5463,26.00112305,0.019508831,0.16918945,8.893463297
983.2456,25.968927,0.01948595,0.15698242,8.537733856
996.8857,26.08764038,0.01958512,0.121917725,8.444185462
1097.2788,26.69170532,0.019936053,0.08984375,9.131349185
1261.2379,27.20137939,0.019798705,0.074920654,10.32776702
1364.4803,27.6168457,0.01968425,0.0821228,10.27502018
1425.4894,27.98690186,0.019546917,0.1131897,10.494491
1472.3394,28.32024536,0.019424854,0.14233398,10.43580342
1477.3207,28.45296631,0.019272285,0.14654541,9.043671472
1514.6525,28.48397217,0.019012876,0.123687744,6.162439875
1508.8349,28.53383789,0.018661909,0.08956909,2.942901265
1475.522,28.70464478,0.018165987,0.061065674,0.512353958
1405.0542,28.86013184,0.018051537,0.03869629,3.192431779
1296.6884,28.73903809,0.018211747,0.037399292,4.4222711
1281.7745,28.11367188,0.019310378,0.036193848,3.635362583
1346.5559,27.66799316,0.019272232,0.039764404,3.929222125
1311.2266,27.37438354,0.019234054,0.04182434,4.487141357
1284.3115,27.12032471,0.019211132,0.04270935,4.700617742
1200.6104,26.86156616,0.019180603,0.043380737,4.78872649
1177.0834,26.54067383,0.019157682,0.044448853,5.1145309
1095.6284,26.23244629,0.019134765,0.052734375,5.529499514
1041.0499,25.97915039,0.01908898,0.075653076,6.150284756
1017.1509,25.84505615,0.019020319,0.09176636,6.887880338
987.97,25.71273193,0.018928777,0.08822632,7.363631193
963.4331,25.63717041,0.018821957,0.08215332,7.653364631
1001.4377,25.59209595,0.018715149,0.08203125,7.736965742
1001.0865,25.82210693,0.018860117,0.06774902,7.708921941
1173.2901,26.64937744,0.018837245,0.059280396,10.10010244
1337.7707,27.13991699,0.01872283,0.054275513,10.58612015
1435.085,27.66048584,0.018791512,0.04989624,10.23287202
1500.8689,28.43807373,0.018577898,0.043670654,9.396779304
1532.7809,29.26003418,0.018333778,0.036972046,8.543731158
1524.4773,29.93981323,0.018295662,0.03437805,8.086629131
1554.1111,30.32265625,0.018593265,0.039352417,7.662146003
1536.9405,30.46291504,0.018997682,0.048812866,7.493687254
1500.5274,30.40877686,0.019203706,0.04849243,7.873224723
1439.1356,30.17623291,0.019257123,0.044418335,9.090727842
1349.0095,29.55632935,0.01966911,0.055740356,10.01575433
1317.5843,28.62600098,0.020325262,0.07354736,10.01864799
1381.7323,27.93120728,0.020569427,0.089904785,11.08313759
1357.1559,27.53103027,0.020805925,0.108062744,11.78507978
1325.38,27.27575073,0.02097377,0.13049316,11.33566112
1259.8805,27.08010254,0.021004293,0.1131897,10.37346682
1175.9048,26.91069946,0.020805908,0.09527588,9.750462823
1128.5985,26.74312744,0.02053886,0.08682251,9.162331873
1073.2245,26.54241333,0.02030234,0.08868408,8.726498298
1057.3258,26.37081299,0.020111615,0.09423828,8.512056341
1027.5639,26.27443848,0.019951418,0.09057617,8.751930782
1014.2113,26.2333313,0.019875154,0.094451904,9.38587832
1021.1737,26.22304688,0.019905716,0.1027832,10.02296271
1027.6683,26.38521729,0.020111745,0.10644531,10.70446966
1160.7537,27.07045898,0.020477971,0.10348511,13.46557393
1330.82,27.66378174,0.020531313,0.09698486,15.34882499
1439.0503,28.22915039,0.020554144,0.08755493,15.25693195
1490.6752,28.8227478,0.020508334,0.08114624,13.47534293
1552.754,29.33718262,0.020538852,0.08248901,11.22029881
1543.4326,29.66896973,0.020401552,0.08392334,8.878252071
1549.7282,29.74028931,0.02043974,0.0821228,6.803739025
1525.6812,29.77584229,0.020554218,0.0796814,5.897998212
1487.3422,29.7468811,0.020653423,0.07608032,6.296477505
1417.5867,29.44994507,0.020981485,0.06707764,7.226766757
1322.6086,28.94863281,0.021355323,0.059188843,7.995575511
1296.1952,28.29021606,0.021500276,0.052474976,8.36091722
1347.7597,27.83150635,0.021370571,0.04710388,8.988401263
1329.8002,27.53649292,0.021217981,0.04626465,9.119430958
1293.6161,27.29345093,0.021050138,0.04611206,8.929774352
1243.1459,27.06456909,0.020897552,0.046554565,9.259528582
1184.7222,26.86330566,0.020729706,0.044815063,10.25253902
1158.8221,26.70101318,0.020523714,0.0438385,11.45554794
1121.0532,26.52364502,0.020302473,0.04460144,12.04929682
1082.5029,26.41491089,0.020096498,0.051879883,11.76703688
1056.8459,26.32485352,0.0199363,0.06491089,10.71923633
1022.3982,26.26281128,0.019821879,0.084747314,9.199275888
1040.022,26.2262207,0.019730328,0.09741211,8.085799931
1015.9331,26.33324585,0.019806623,0.10183716,7.554402863
1068.2241,26.94176636,0.0201118,0.09741211,9.158019919
1198.3863,27.40401611,0.020012602,0.09283447,11.76042039
1289.9375,27.75039063,0.020104146,0.08218384,13.30208857
1345.7936,28.18569336,0.02023385,0.06802368,15.32497271
1378.3841,28.70064697,0.020325398,0.05747986,16.55460218
1344.7979,29.16542969,0.020378757,0.055984497,15.16980822
1344.9928,29.45290527,0.020340571,0.06314087,11.86433747
1317.6503,29.64888916,0.020195594,0.07614136,8.842996509
1311.2519,29.68096313,0.020012483,0.08584595,6.796702904
1270.7231,29.56704102,0.019783601,0.09213257,5.291867891
1239.0461,29.19289551,0.019981964,0.089263916,5.136526341
1261.7113,28.48540649,0.020714384,0.08135986,5.757982829
1305.8525,27.92235718,0.0207449,0.060806274,7.791585947
1283.7038,27.52944336,0.020737266,0.05580139,9.232045977
1245.8418,27.22411499,0.020760147,0.052886963,10.26929769
1212.4155,27.00148926,0.020767765,0.05116272,10.58744113
1166.4601,26.79445801,0.020691464,0.049316406,10.79972133
1104.0341,26.61574707,0.02056939,0.05645752,10.84194583
1063.0268,26.44698486,0.020447321,0.05369568,10.89843126
1026.5678,26.29891357,0.02023371,0.056396484,10.82884579
1005.0589,26.21187744,0.019959074,0.05821228,11.10603243
994.3156,26.15703735,0.019707337,0.05479431,10.72359563
984.8319,26.10082397,0.019509006,0.055358887,10.18529289
954.6004,26.33544312,0.019631099,0.056747437,10.25937383
995.1897,27.26171265,0.019905724,0.054534912,13.27059729
1069.4615,27.92910156,0.019913329,0.050979614,14.82298735
1134.2632,28.54311523,0.019989582,0.04586792,15.23369034
1237.0278,28.97527466,0.020126881,0.044952393,15.30996765
1274.3754,29.24221191,0.02031761,0.049087524,14.82377778
1246.0677,29.45693359,0.020180294,0.053375244,13.33358149
1254.6256,29.50237427,0.019951431,0.058792114,11.23294343
1179.1154,29.47481689,0.01981412,0.07376099,9.014482062
1118.197,29.35708008,0.019722585,0.0836792,7.84694076
1089.1926,29.137323,0.019737866,0.07055664,7.588119657
1083.3859,28.67525635,0.020256696,0.05732727,7.372428663
1141.4177,28.04793701,0.020752635,0.04849243,6.925805788
1211.6217,27.60546265,0.020729758,0.03929138,7.508689455
1233.7715,27.3130127,0.020737411,0.0337677,8.04408304
1221.513,27.09243164,0.020767957,0.031661987,8.41809524
1193.9886,26.9288269,0.020775614,0.037399292,8.897878454
1124.2512,26.75914917,0.020699376,0.04925537,9.180766089
1072.118,26.60765991,0.020554496,0.05848694,9.25637291
1036.5021,26.46413574,0.020363769,0.06741333,9.424592658
1005.3495,26.38820801,0.020119652,0.067474365,10.27845503
983.2131,26.33300171,0.01994422,0.059432983,11.44474988
973.7764,26.28634033,0.019829845,0.044525146,12.42546119
996.0363,26.21248779,0.019730788,0.036621094,13.27183733
1035.0263,26.32473145,0.019799585,0.03555298,13.88094169
1136.8866,26.96181641,0.020005645,0.041885376,16.18460725
1301.6795,27.51436768,0.019914165,0.050842285,17.7441538
1379.1993,28.03789673,0.019853206,0.058013916,17.39147388
1420.6066,28.4538208,0.019838007,0.0736084,15.01433589
1469.8776,28.70992432,0.019838067,0.078125,12.23724323
1473.3595,28.83605347,0.019754212,0.063323975,10.69097574
1488.5114,28.86956177,0.019594008,0.050827026,9.540643896
1484.8377,28.84066162,0.019449059,0.050613403,8.301676684
1463.6041,28.77175293,0.019395666,0.05458069,7.882661199
1370.412,28.60015259,0.019471936,0.05458069,8.684706723
1272.8562,28.19033203,0.019967794,0.05621338,9.283724923
1229.8917,27.6171814,0.020349264,0.05596924,9.008505922
1296.2096,27.2293335,0.020326458,0.051986694,9.382624524
1267.2011,26.98778687,0.020341933,0.052505493,9.583825242
1240.0119,26.80001221,0.020349849,0.05491638,9.534264164
1170.4541,26.63521729,0.02030406,0.053878784,9.798325964
1107.2553,26.48232422,0.020227674,0.054718018,10.30852172
1043.4378,26.32479248,0.020113131,0.056533813,10.66497974
1010.1615,26.18862305,0.019922309,0.05860901,11.10602241
983.9665,26.08718262,0.019762004,0.062454224,11.30312967
960.7249,25.99840698,0.019594107,0.06994629,11.4558263
966.8174,25.95198975,0.019456811,0.07434082,11.17652299
978.8106,25.87963257,0.019403458,0.07611084,10.53899002
997.4839,26.00002441,0.01952529,0.07791138,10.08515414
1121.1718,26.69240723,0.019799758,0.084503174,11.86701289
1276.5136,27.19732056,0.019776758,0.09240723,13.05092197
1372.9893,27.64360962,0.019799655,0.098480225,12.95989654
1450.539,28.07848511,0.019746324,0.09942627,12.2113138
1511.7238,28.45720825,0.019746505,0.098480225,10.84353484
1494.8937,28.74056396,0.019708674,0.08892822,9.275985057
1521.325,28.94637451,0.0196783,0.08340454,8.201178536
1497.279,29.03139648,0.01967834,0.07632446,8.249810525
1446.7516,29.02480469,0.019693675,0.0670166,9.057436241
1394.7428,28.87850342,0.019678459,0.055740356,8.897740937
1305.9638,28.4828125,0.01998361,0.053131104,7.40937882
1301.1955,27.8868042,0.02052531,0.06460571,6.8006692
1340.015,27.45321045,0.020548245,0.07852173,8.764346654
1330.7339,27.15307007,0.020525262,0.0769043,10.32091403
1310.7109,26.89830933,0.020517522,0.068725586,10.1042246
1254.6868,26.70040283,0.020471625,0.069488525,9.541207733
1181.467,26.50875244,0.020387707,0.08074951,9.066624773
1098.4349,26.34304199,0.020318976,0.09072876,8.885306288
1057.1829,26.20964966,0.020196784,0.10055542,8.477483753
1027.9862,26.08901367,0.020028803,0.10739136,7.983658504
1018.857,26.01711426,0.019822678,0.11254883,7.418758474
999.201,25.96453247,0.019670056,0.11682129,6.911207526
1032.9291,25.96688232,0.019563286,0.11920166,6.484650126
1020.0173,26.11165771,0.019639567,0.12347412,6.335704445
1166.6419,26.86220703,0.019975245,0.1251831,8.062018802
1329.7115,27.3857666,0.01989132,0.12237549,9.977328575
1415.6903,27.89107666,0.019959986,0.11911011,11.49117835
1507.0788,28.47191772,0.019845542,0.12145996,11.85696222
1525.3209,29.01394043,0.019662367,0.122283936,11.33621772
1527.8165,29.43291626,0.019593596,0.11843872,10.92799388
1550.9035,29.76241455,0.019608783,0.10494995,10.68306928
1541.4513,29.91524658,0.019738456,0.08804321,10.33584841
1535.0408,29.94915161,0.01978418,0.079193115,9.998228588
1469.3459,29.77288208,0.019837607,0.07595825,9.504807691
1362.8078,29.30996094,0.02021148,0.07821655,8.924385845
1329.2704,28.47884521,0.02071498,0.07739258,8.171789186
1398.8871,27.862146,0.02083701,0.06970215,8.837378175
1371.8996,27.47451172,0.020928537,0.06500244,9.710976252
1323.4532,27.20083008,0.020981925,0.06594849,10.05321999
1269.7649,26.97768555,0.020920886,0.06878662,10.88688482
1200.6473,26.75734863,0.020699628,0.07489014,12.26575364
1139.6225,26.58590088,0.02044785,0.080596924,13.28805009
1094.4966,26.45394287,0.020203706,0.0798645,14.47744876
1066.8704,26.35726318,0.02002058,0.071777344,15.88737194
1026.6137,26.30437622,0.019921381,0.05706787,17.57764406
998.0321,26.23574219,0.01980688,0.04246521,18.40430057
1021.2333,26.15651855,0.019692386,0.04058838,17.39084137
1007.6403,26.29482422,0.019730492,0.06439209,16.87687563
1161.8312,26.93154297,0.019905942,0.09753418,19.47530026
1343.3428,27.53530273,0.01985251,0.12088013,21.16981053
1440.2108,28.19576416,0.0198296,0.13189697,20.47676498
1513.8884,28.7907959,0.019837208,0.159729,18.10419489
1551.436,29.20220337,0.019852456,0.18060303,15.98831267
1540.4327,29.35079346,0.019799046,0.18585205,14.00959933
1557.4142,29.45400391,0.019821936,0.17120361,12.08738239
1554.4029,29.49733887,0.019844832,0.14941406,10.5906527
1514.0505,29.40319214,0.019852472,0.11935425,9.945411395
1435.6231,29.15511475,0.020027978,0.0954895,10.05420009
1335.6007,28.65926514,0.02053156,0.08773804,9.389081295
1311.4934,28.01186523,0.020844398,0.08480835,8.691955346
1389.4471,27.59682617,0.020737622,0.090545654,9.230117272
1352.8942,27.29689941,0.020554554,0.09341431,9.957401946
1327.7666,27.07772217,0.020371404,0.0854187,10.41248184
1269.4799,26.89559326,0.020203477,0.05909729,11.40165807
1201.5744,26.72860107,0.02008901,0.048965454,12.71848225
1124.1859,26.57763062,0.020066157,0.041793823,13.72873304
1076.952,26.48183594,0.020081393,0.043823242,14.66847589
1045.395,26.40090332,0.020035582,0.06903076,14.67743165
1016.9353,26.27333984,0.019943997,0.10769653,13.48866055
1008.0634,26.20412598,0.0198982,0.11206055,13.04264182
1024.3238,26.18926392,0.019928703,0.09289551,13.44210471
1029.8342,26.27779541,0.020027868,0.08166504,14.51178885
1175.0856,26.69277344,0.020249108,0.07122803,16.20977031
1363.9682,27.13057861,0.020294895,0.06365967,17.9641468
1458.0447,27.54723511,0.020310203,0.061706543,18.39415384
1531.4603,27.9946228,0.020295007,0.07473755,18.43148947
1536.6131,28.34804688,0.020310326,0.07965088,18.5986305
1546.8617,28.61132202,0.02030272,0.07736206,17.7545669
1577.8334,28.80928955,0.0202417,0.06906128,15.87988549
1581.0112,29.00939331,0.0201883,0.06726074,13.73644172
1554.5665,29.20958862,0.020165415,0.061401367,11.19775405
1421.3505,29.11452637,0.0202112,0.05178833,8.682877786
1318.607,28.68251953,0.02044009,0.053634644,7.823631464
1311.2502,27.9147583,0.020806307,0.06227112,7.870941075
1374.6213,27.36861572,0.020737642,0.06347656,9.113359199
1307.5993,27.05935059,0.02072234,0.05680847,9.376678048
1262.9194,26.82521973,0.020691786,0.04988098,8.206886777
1213.8805,26.64803467,0.020661246,0.048477173,7.584896369
1147.9267,26.48415527,0.020668885,0.0554657,7.535550495
1078.04,26.34273682,0.020653643,0.0652771,7.581072996
1012.84,26.22625122,0.02060023,0.06854248,7.723595693
998.3459,26.11016235,0.020523893,0.06085205,7.598778446
981.5505,26.0440918,0.020310238,0.05215454,7.395095251
973.3271,25.94594727,0.020127146,0.04737854,6.61349102
988.6421,25.86638794,0.019966993,0.054031372,5.677693831
963.2356,25.93306885,0.01987545,0.05656433,4.727579775
1040.8268,26.47353516,0.01997462,0.06048584,4.593946031
1155.1962,26.89858398,0.019593116,0.05393982,5.015880314
1263.6465,27.45214233,0.019234518,0.047943115,5.368021213
1343.9322,28.26604614,0.018975122,0.049072266,5.751006979
1377.1297,28.96798096,0.019051425,0.054733276,5.458284074
1359.7335,29.521875,0.019265039,0.058639526,3.735349908
1356.3369,30.02633057,0.019509131,0.07040405,2.056714148
1331.5082,30.29989014,0.019348897,0.08758545,2.637012728
1313.156,30.46630249,0.018967446,0.07437134,2.724362136
1243.5343,30.40664063,0.019051412,0.058639526,4.027169154
1191.6413,29.89956055,0.019776193,0.041107178,5.927794394
1205.2724,29.00481567,0.020508632,0.033233643,6.897845288
1267.5669,28.2652832,0.020378966,0.03338623,9.181863555
1246.3696,27.6401001,0.020417126,0.03967285,10.78861514
1199.8116,27.15645752,0.020516329,0.04095459,11.61517809
1175.6992,26.82268677,0.020501114,0.038864136,11.23986604
1143.7753,26.58742676,0.0204401,0.036224365,10.07654574
1100.5335,26.4135376,0.02035621,0.036956787,9.53601827
1049.9569,26.28591309,0.020287588,0.037719727,9.174715388
1014.8214,26.19643555,0.020211242,0.042678833,9.143940917
990.2891,26.14290771,0.020127302,0.054031372,9.358645916
970.4416,26.14406738,0.020051032,0.0642395,9.751369427
974.4074,26.18987427,0.020058664,0.06375122,12.37767987
905.4505,26.35039673,0.020188348,0.049453735,15.25936772
916.2753,26.89821777,0.020402005,0.05999756,13.88441516
974.55,27.43856201,0.020325705,0.077423096,12.61253779
1013.3877,27.89888916,0.020211218,0.06062317,13.38182191
1096.4117,28.2583252,0.020157767,0.065338135,12.10923643
1151.9461,28.57738647,0.020089082,0.06365967,10.50462691
1166.9802,28.8572937,0.019982273,0.06439209,8.246151182
1182.3889,29.03869019,0.019951837,0.07107544,7.788204062
1175.5071,29.07888184,0.020073993,0.07418823,10.44622699
1136.6528,28.93804321,0.020264782,0.07394409,13.2644452
1110.1572,28.62166748,0.020562364,0.07510376,14.55722719
1109.6346,28.14586792,0.020913342,0.06530762,13.90543507
1132.5557,27.57375488,0.021035435,0.048110962,12.82349556
1168.0193,27.19362793,0.021012569,0.038619995,13.23120123
1160.4992,26.91860352,0.020966815,0.037521362,12.57482007
1154.922,26.74678955,0.020867642,0.04763794,11.78295167
1100.7167,26.65157471,0.020783696,0.059539795,12.28951224
1042.1672,26.5831543,0.020692123,0.06411743,13.61482282
999.8049,26.52022705,0.020570034,0.07369995,14.8756833
971.3137,26.44197998,0.020463213,0.07589722,16.38408441
945.4227,26.35317383,0.02033352,0.073394775,17.43146569
927.3826,26.27523193,0.020158062,0.062179565,17.44049369
928.3327,26.17519531,0.01992918,0.042877197,16.3166667
968.1412,26.02199707,0.019669829,0.04840088,14.98023613
988.0958,26.11876831,0.019631768,0.05921936,14.73584022
1112.3881,26.80288086,0.01971585,0.07904053,16.94579972
1292.4631,27.36501465,0.019647168,0.09335327,16.90839323
1350.3502,27.92427979,0.019471668,0.08703613,16.6816121
1401.8566,28.47384033,0.019273287,0.08102417,16.76274332
1406.8379,28.98574219,0.019151231,0.09146118,16.46887617
1366.5172,29.221521,0.01908255,0.103881836,16.46959287
1383.5283,29.33571777,0.019166442,0.095458984,16.61267368
1393.3034,29.36144409,0.019265587,0.09118652,16.37328586
1373.8265,29.17055664,0.019257935,0.09234619,15.01397945
1316.989,28.77938232,0.019303693,0.092315674,13.37403082
1210.9544,28.19973145,0.019563064,0.08605957,10.98617681
1185.8263,27.56643066,0.01995976,0.087005615,8.406759186
1261.8331,27.15462646,0.020066543,0.092163086,7.713377392
1240.6898,26.86296997,0.020074151,0.10092163,7.76831381
1205.1934,26.63491211,0.020051252,0.09567261,8.000904452
1167.2996,26.46749268,0.020005472,0.08343506,8.313235946
1097.8101,26.35338745,0.019921541,0.065338135,9.028242734
1044.6751,26.24001465,0.019814719,0.06298828,9.906895265
1010.7334,26.13573608,0.019707894,0.06890869,10.06066536
983.9811,26.10149536,0.019540042,0.078125,9.353701368
966.4669,26.05037842,0.019395076,0.08856201,8.688302984
959.001,25.99294434,0.019311143,0.09744263,8.629842934
986.4904,25.96468506,0.019250095,0.10076904,9.123133918
1009.6421,26.08059082,0.01932636,0.1027832,9.98808212
1141.5028,26.62581787,0.019547593,0.10055542,12.56281723
1294.5301,27.0319458,0.019486569,0.101867676,15.01809986
1375.5327,27.36260376,0.019379795,0.10217285,16.17087302
1454.8041,27.71495972,0.019295914,0.10491943,16.07473697
1492.5691,27.98824463,0.01928068,0.107421875,15.72247088
1482.7268,28.17974243,0.019273039,0.09838867,15.12807302
1512.2327,28.35064087,0.01921197,0.082977295,14.15690024
1508.1029,28.51107178,0.019089855,0.06430054,12.67338293
1449.8754,28.59951172,0.019013522,0.049057007,11.07610866
1380.9562,28.52376709,0.019059276,0.04460144,10.09438915
1302.6863,28.20848999,0.019295784,0.059631348,8.446149863
1287.2014,27.55275879,0.019860351,0.07141113,5.670047585
1341.5378,27.14119873,0.019730644,0.067871094,5.394376592
1319.2338,26.89223633,0.019608542,0.060516357,5.623227626
1279.1831,26.67662964,0.019532207,0.062438965,6.123654902
1207.4656,26.48143921,0.019471131,0.07531738,6.630700356
1159.9477,26.31011353,0.019410083,0.08456421,7.149644717
1094.7793,26.14959106,0.019341426,0.08016968,7.737243298
1028.6958,26.02105103,0.019265149,0.07220459,8.165150888
1001.7564,25.92003784,0.019173644,0.0725708,8.497879419
984.4901,25.85808716,0.019089831,0.07287598,8.016281069
970.9618,25.79067383,0.01905937,0.076049805,7.552051038
983.3833,25.76088867,0.019067097,0.07388306,7.030596723
1007.1159,25.94539795,0.019257916,0.0819397,6.911795866
1135.5714,26.82866821,0.01945637,0.095336914,10.17403774
1320.5172,27.46035156,0.019441122,0.11187744,12.9243422
1427.2168,27.93197021,0.0194793,0.12451172,14.23718833
1464.0768,28.36791382,0.019547945,0.14440918,13.97623133
1473.0557,28.7583252,0.019570794,0.1671753,13.0148447
1422.8231,29.09047852,0.019486833,0.18536377,12.29705522
1413.0092,29.15978394,0.019280938,0.19628906,11.40069542
1411.3666,28.95202026,0.019120999,0.17944336,10.35305303
1374.3655,28.66130981,0.019159548,0.15478516,9.831777352
1315.7445,28.30684814,0.019297104,0.13891602,9.748190081
1219.3253,27.84768066,0.019556899,0.12805176,9.019484448
1229.7743,27.27333984,0.019954342,0.11917114,7.224298437
1262.4574,26.90517578,0.020000719,0.11831665,6.404861639
1225.4983,26.73574219,0.019870972,0.11514282,6.004898475
1186.6212,26.58150635,0.019764101,0.114868164,5.71338171
1118.6136,26.46306763,0.019664668,0.119903564,5.688064779
1062.9438,26.36971436,0.019573191,0.12387085,5.871092171
998.7745,26.26125488,0.019512234,0.13464355,6.318923975
945.3312,26.1456543,0.01945871,0.13623047,6.914530142
936.2842,26.05996094,0.019412959,0.13885498,7.348368172
925.0844,26.01287231,0.019359931,0.14202881,7.339109488
925.2779,25.99309692,0.019298946,0.14752197,6.934860602
954.3858,26.00509033,0.01922271,0.16149902,6.288836288
980.4371,26.19783936,0.019382974,0.17565918,6.274308517
1091.9448,26.91845093,0.01953553,0.17993164,8.544527491
1244.1001,27.37380371,0.019428544,0.17840576,10.22870293
1320.4264,27.81331787,0.019382669,0.17938232,10.83632084
1384.4675,28.14821777,0.01933705,0.17626953,9.967619014
1450.0509,28.39205322,0.019329324,0.17089844,8.628563173
1440.9986,28.55330811,0.019313926,0.16223145,7.272262152
1434.5963,28.71297607,0.019206924,0.14971924,6.581583103
1399.6824,28.75438843,0.019229772,0.13574219,7.244004816
1372.3373,28.59407959,0.019298645,0.113861084,9.273752298
1294.5545,28.32998047,0.019474013,0.100982666,11.23198723
1214.0276,27.89779053,0.01977925,0.100616455,11.08159241
1204.27,27.37337646,0.020122614,0.099090576,8.390690713
1209.8881,27.01433716,0.020168463,0.11291504,6.187599126
1167.2021,26.79061279,0.020069193,0.12271118,5.290946714
1123.8336,26.58413086,0.019970004,0.13171387,6.010164787
1081.1176,26.42897949,0.019916674,0.14544678,8.595118965
1027.0664,26.28084717,0.019832807,0.13708496,11.13116608
987.8297,26.1562439,0.019733638,0.14587402,10.79769663
950.4573,26.06374512,0.019565864,0.16644287,8.885703415
922.9456,25.98818359,0.01937541,0.20483398,7.323537578
905.609,25.93288574,0.019199627,0.22924805,5.756222952
902.1809,25.93532715,0.0190472,0.22131348,4.642617093
936.4794,25.85082397,0.018940493,0.17224121,4.534175891
947.6163,25.77602539,0.019047627,0.13293457,5.443925731
1051.5327,26.27160034,0.019375589,0.10336304,7.697064928
1207.1389,26.71102295,0.019245783,0.093170166,9.960950666
1282.0407,27.12093506,0.019222852,0.10348511,10.62004385
1365.0467,27.54940186,0.01909322,0.12609863,10.12404933
1404.8626,27.89882813,0.01891827,0.13720703,7.644664924
1414.4409,28.12005005,0.018674081,0.15081787,4.441142764
1454.8992,28.16256104,0.018422788,0.14648438,0.738963591
1431.3574,28.20687256,0.018285995,0.14331055,2.585393679
1386.8452,28.24910889,0.018187048,0.12609863,4.663196616
1321.0257,28.17458496,0.018148948,0.09918213,5.186998208
1241.7066,27.96169434,0.018255472,0.076171875,3.904813803
1227.7197,27.60842285,0.018744178,0.06138611,2.433223341
1282.7694,27.50081787,0.018568773,0.05770874,1.411462485
1249.0138,27.48534546,0.018202169,0.057266235,0.627702201
1209.0202,27.26833496,0.018407958,0.057678223,2.162252282
1158.1008,27.00344238,0.01871299,0.066345215,3.571020646
1128.9241,26.70528564,0.018888487,0.083221436,4.627562181
1051.3106,26.41811523,0.01896516,0.09375,5.333525246
